Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,Class,Image
141.649457197315,7147.48779348178,84.54281633280134,7.298739203454635,-0.605836862797778,-1.2435720505317416,93.3888174019608,0.8031168095999283,0.6449966098619675,0.844064467485399,2.0915441176470595,0.9892521862581147,0.23708180193229053,0,Image20
166.3999805125207,6355.420157848203,79.72088909343776,7.260905258664179,-1.0169707526074447,-0.4468247545174191,149.55330882352936,0.8362106169406844,0.6992481958843201,0.8592414568520701,2.597640931372548,0.9839807077546023,0.20183282009016446,0,Image21
134.30882352941177,7211.7534071619775,84.92204311697863,7.5426670617314535,-0.39240265674785013,-1.3450172344175677,71.2777267156863,0.9402146093053949,0.8840035115512964,0.9472784838328228,1.101807598039216,0.9733852141061117,0.49129989762171716,0,Image22
164.87619676460878,6703.020328090699,81.8719752301769,7.186336395468053,-0.9975053981526476,-0.49226649332281847,38.03161764705882,0.9026712228830642,0.8148153366212066,0.919130572800153,1.0036458333333336,0.9934667762181486,0.4592525889028168,0,Image23
151.91759702286018,7567.736644092792,86.9927390308685,7.199588400211455,-0.7304391100272001,-1.0949984671264954,78.63210784313729,0.8469850483100935,0.7173836720608513,0.8725839303148979,1.730116421568628,0.9900118731888787,0.272285900187791,0,Image24
137.34314934358454,4851.394034993509,69.65194925480198,7.212799933086989,-0.9325909624476387,-0.5694051643754587,88.31038602941179,0.7784182964701364,0.6059350442794691,0.8147874956517581,2.3541973039215693,0.989403800330413,0.2186509823839008,0,Image25
110.44127901185377,2666.2609955152393,51.635849906002704,7.049314249960591,-0.19301178677813643,0.6437371939606029,48.36237745098038,0.6839608155209487,0.46780239716808125,0.7532498322645474,2.17469362745098,0.9929247293974286,0.2499329989600231,1,Image26
109.41568944601698,8163.6136964211455,90.35271825695753,6.886379131092894,-0.06732863497421615,-1.6953724948765987,65.46660539215688,0.9565449592522263,0.9149782590708432,0.9624627995975044,0.8363051470588236,0.9560985078522443,0.6321905868281334,0,Image27
118.16686338152847,4733.71205038588,68.80197708195513,7.341521386204931,-0.4313114064911585,-1.2216341886134454,30.8047487745098,0.8914306154482887,0.7946485421585149,0.9131687532139875,0.9732536764705882,0.991399077333269,0.47912629907868204,0,Image28
136.7411696583671,6849.563773115589,82.76209140129066,7.206632572222696,-0.5553691176332569,-1.292577743792967,66.11887254901961,0.8315264590073744,0.6914362520293427,0.8657787279957393,1.628247549019608,0.990776125795816,0.2819919134592354,0,Image29
142.27627576884083,4432.329045136523,66.57573916327571,7.003482908926939,-1.12415833100951,-0.2051999469316863,85.30284926470591,0.7160769406774571,0.5127661849699864,0.7701312860694732,2.64874387254902,0.9918190230386709,0.19837845065064055,0,Image30
121.58064516129032,3521.276603318911,59.340345493760914,6.837998077072618,-1.0524959006753853,-0.2929785350637224,27.730912990196078,0.8867293692371474,0.7862889742677094,0.9082054177411133,0.9409007352941177,0.992332885947193,0.4999693645972689,0,Image31
86.47192488262911,1880.9701507549207,43.37015276379506,6.892587244564338,0.6705154828997486,2.0250036277513415,49.3608149509804,0.66458509191537,0.44167334439616074,0.7438864003197849,2.156740196078431,0.9890671014996089,0.24459331863976178,1,Image32
85.809064186373,2085.776907267104,45.670306625499066,6.956785273598215,0.9227356307594172,1.967343196469347,52.54430147058826,0.6413681567205047,0.4113531124550579,0.722966997204948,2.3104166666666677,0.9890602229662714,0.22095557871731228,1,Image33
83.67127908577723,1392.6766733880345,37.31858348581889,6.423959324485498,-0.38788232977617837,2.035525012815623,43.080116421568626,0.7697061495014602,0.5924475565803643,0.8223803236313553,1.6238664215686276,0.985838938982011,0.34260163112470476,1,Image34
168.15938907382025,7579.880214860762,87.06250751535222,6.819981321586764,-1.03283127821355,-0.6085301204663316,41.03550857843136,0.9172083868516762,0.841271224911054,0.9323684655871376,0.874969362745098,0.9922049222066898,0.5425171198429164,0,Image35
174.29993718592965,7758.307650749824,88.08125595579246,6.75447518051741,-1.1616231837034885,-0.3582533295147998,52.26158088235293,0.8971450608240454,0.8048692601609803,0.9192417939970042,1.0132965686274507,0.9923845920097645,0.4592332043405003,0,Image36
103.27463279079,1656.4146919552722,40.69907482923011,6.532281194249293,-0.9436991328477234,1.8483017588055537,30.127420343137253,0.7997186755704256,0.6395499600561156,0.8536910151406166,1.160263480392157,0.9923934709364852,0.4647983595135979,1,Image37
176.41684799502642,7092.7292529806255,84.21834273470729,6.520461906765522,-1.3676234113531183,0.1317679787476962,65.72956495098043,0.89581261706008,0.8024802448840295,0.921179687557353,1.0069240196078435,0.990513035518123,0.4679368629087302,0,Image38
162.10636540617074,3186.4201063755927,56.44838444433634,6.641888004614827,-1.9358087608892727,2.6022994196079043,128.87303921568628,0.732428660619919,0.5364517428974884,0.7860334512080418,2.5979779411764716,0.9890398578930826,0.22438541494299347,0,Image39
191.76163777203985,4241.99652169985,65.1306112492417,6.303095936018452,-2.255469559502328,3.636895976251857,140.3136029411765,0.7845540400329327,0.6155250417319966,0.8356994400516117,2.1375919117647064,0.9898777276393865,0.26227822061538897,0,Image40
194.40024330900243,5904.951616839717,76.84368299892787,6.326968766824334,-1.8195095538050978,1.702908045738396,121.00211397058824,0.8549182360534614,0.7308851903367619,0.8835171829133968,1.7705269607843137,0.988643404002983,0.31371945943922663,0,Image41
157.90544675642596,10598.726371801633,102.9501159387479,6.495902803839301,-0.6484120244179089,-1.4035974934794753,94.04224877450983,0.9444893163792503,0.8920600687545435,0.9539552851264573,1.0513174019607845,0.9726037109119001,0.564403174736003,0,Image42
153.68762631933527,6308.902647251334,79.42860093978324,6.77670421643078,-1.031904906962823,-0.5591955833128264,65.77282475490198,0.8550937477949286,0.731185317517977,0.8894610085197797,1.3468443627450983,0.9909739260066153,0.36163800743241015,0,Image43
166.8078471561379,7132.216133429827,84.45244894868252,7.082953938101347,-0.9873308278964174,-0.5944819574672016,120.63523284313732,0.7796337120744854,0.6078287250030415,0.826553181641385,2.3934129901960794,0.9901067653469149,0.21454770136392728,0,Image44
185.8187857431691,5447.199730279957,73.80514704463339,6.7559310950019755,-1.6811528200367423,1.3596494053749302,117.77922794117646,0.7242646527466722,0.5245592872182576,0.7861761576486677,2.484283088235294,0.9927943829004534,0.22174214323072483,0,Image45
185.37219822109276,4254.093895421954,65.2234152388692,6.829227684298746,-1.8601723403036412,2.2942893304393923,146.03066789215688,0.6891166503713799,0.47488175781907066,0.7557407035134085,2.9962009803921577,0.9914275605679937,0.18023291127732188,0,Image46
140.56552845528455,5521.391722281711,74.30606786986989,7.4798256176604845,-0.735401918848413,-0.6772460551333768,76.93857230392159,0.8993626341215817,0.8088531476541101,0.9133425768356006,1.3942095588235295,0.9825635466576378,0.39127307598564953,0,Image47
178.59797168006122,7359.894821756565,85.78982936080806,6.743717588077066,-1.2139083341191041,-0.11065316232217093,39.61899509803921,0.9157244237629807,0.8385512202760431,0.9353745081283357,0.8321691176470585,0.993258203693468,0.5565027620231804,0,Image48
168.90202275600507,7062.39874432818,84.03807913278469,6.7287867291560435,-1.1592741816138115,-0.32167370644017623,48.800674019607854,0.8975747575238727,0.805640445344039,0.9211548422149948,0.9453125000000002,0.9923315775341562,0.4955590981307599,0,Image49
170.59125381660593,8067.393647526733,89.81867092941607,6.657877448573632,-1.1126500889434476,-0.5034289021776828,110.5609068627451,0.8340221648397007,0.695592971443901,0.8727051951580634,1.7805147058823534,0.9891113963503889,0.2794616253903202,0,Image50
190.37396513428013,5363.843188376788,73.23826314418433,6.487527184823911,-1.8633270536276898,1.9481046681664953,134.7417585784314,0.762959352369888,0.5821069733686789,0.8121285065399675,2.33483455882353,0.9911258988221597,0.2329714567085614,0,Image51
143.86194822340852,3119.5260309670684,55.852717310503955,7.2820414095521055,-1.0727490163281137,1.053913765052922,76.86614583333335,0.7250027681776363,0.5256290138652355,0.7782473376306553,2.324356617647059,0.9921270903832851,0.22770239631139405,1,Image52
156.11420054200542,3886.610535471978,62.34268630298167,7.395597584614342,-0.9659669214247625,0.6519764269962351,99.65232843137255,0.7099158881321935,0.5039805682225211,0.7713823301735273,2.58125,0.9917503772083396,0.2135636470658091,1,Image53
157.58754972824565,3836.107074216933,61.93631466447558,7.372456481265874,-1.007828579960585,0.8065009727547445,83.81020220588236,0.7187695883626319,0.5166297211549873,0.7749460626012925,2.405177696078432,0.9929947612434056,0.22967800044507383,1,Image54
157.1039974210187,3488.3292876956734,59.062079947252734,7.032311173553254,-1.2010703350354759,1.5487263488661824,78.68599877450981,0.7547855230863646,0.569701185860757,0.809992784387027,1.9909007352941175,0.9925763514218552,0.2695693827250964,1,Image55
171.4650150652829,7865.602642810286,88.68823283170258,6.692790828837067,-1.0523447312905263,-0.5748473405407761,42.58449754901961,0.9032426767222107,0.815847333052304,0.9245766152814822,1.0065257352941177,0.9932706972703548,0.48231226170206776,0,Image56
78.97481259370315,2423.6420942302466,49.230499634172375,7.0159711474992275,0.3409492938220453,0.5786038092678871,32.543321078431376,0.7844576380473525,0.615373785890831,0.8333220155675328,1.4721507352941172,0.98921948398134,0.3616019498013597,1,Image57
85.9749781604892,2134.613064160886,46.20187295078941,6.758790817861952,0.19932630082458347,0.48825871656038666,35.081127450980404,0.7449391371780376,0.5549343180995592,0.8113636355434449,1.5154411764705886,0.990734906509372,0.3709554603278728,1,Image58
88.08911780243001,2520.9366433316063,50.20892991621716,7.11734047333674,0.5498263777435104,0.453139237357862,42.84313725490197,0.7013035208020668,0.491826628289375,0.7680996323820126,1.9851409313725497,0.9908010063410247,0.28253624755747936,1,Image59
93.98597481947787,2053.6786127740374,45.31753096511368,6.970058907168372,-0.15933694609678656,0.5467626522368287,52.77420343137256,0.6596685538700181,0.43516260096496095,0.7340005832825599,2.3699142156862756,0.9899879512559144,0.2371248610540289,1,Image60
153.0012546176901,3816.0673295753036,61.77432581238992,7.08652553195795,-1.4147707149113713,0.8451964507994085,115.27444852941179,0.7719148414485548,0.5958525224485475,0.8069490341950748,2.6586703431372545,0.9881228895466829,0.20818185296723235,0,Image61
143.965623863223,5925.468261715196,76.97706321830677,7.003497364515142,-0.9035381141357842,-0.7960447082086306,93.18296568627451,0.9103450334393373,0.8287280799076681,0.9221988882863713,1.5597732843137257,0.9777884779359427,0.34701254517188335,0,Image62
143.0394667602175,6913.286462020514,83.1461752699456,7.391722919053253,-0.5348860666749081,-1.301114167122698,37.99604779411766,0.908720727701198,0.8257733609537949,0.9229778164095976,1.0329350490196079,0.991497973690605,0.46475865012790873,0,Image63
137.92923881898594,5911.496176360929,76.88625479473512,7.2993222745512565,-0.7302885524017149,-0.9634697451320071,42.91963848039216,0.8696692448030982,0.7563245953563911,0.8944582333624399,1.2360906862745098,0.9922766011166395,0.3888862412277877,0,Image64
154.91482207901373,3464.427152118807,58.85938457135622,7.136119580056588,-1.4435196346961932,1.58507422109117,98.37089460784316,0.7177462859197442,0.5151597309515872,0.7650077614937091,2.721813725490197,0.9913921081801519,0.20491443064256218,0,Image65
147.44359035951638,3771.7928184328835,61.41492341795179,7.229414492088184,-1.2479461605049853,0.6612939711578703,127.14595588235301,0.8002009957300449,0.6403216335673554,0.8274359400477845,2.6283088235294123,0.984437467947535,0.20779220778789004,0,Image66
142.87573000135814,5595.512330972599,74.80315722596606,7.5489139403339705,-0.6798930533917521,-0.7446270072241536,122.10977328431375,0.8802001302580863,0.7747522693063521,0.8949406308556406,1.9121629901960788,0.9771662207513059,0.29140515493441466,0,Image67
191.96094488188976,6672.4768998946,81.6852306105247,6.268186467287939,-1.6600320452042892,1.0182643580642292,66.90802696078431,0.897805217297294,0.8060542082062413,0.9258393715626246,0.9775735294117648,0.9913885044092463,0.48814776038894314,0,Image68
150.07576177285318,4146.659495610838,64.39456107165293,6.964912605282563,-1.3255381520495848,0.42131958461702856,127.96302083333333,0.7696242180239113,0.592321436968917,0.8086222440834474,2.627236519607843,0.9866629095861082,0.20646467201800303,1,Image69
171.230251860332,3951.0978617759106,62.85775896240583,6.707930227946411,-1.7813201589025138,1.8458102964134815,203.0543504901961,0.6693416539577624,0.4480182497229129,0.7473823534489498,3.41421568627451,0.9867472431190987,0.16174590431754557,0,Image70
134.24336162058583,7488.156761981741,86.53413639704125,7.323527857899176,-0.4449370478459658,-1.2887683970532187,70.99381127450982,0.9392036831042825,0.8821035583566494,0.9470490269728727,1.1265625000000001,0.9741096796496941,0.4939990616195357,0,Image71
141.18730031948883,4601.784008047189,67.83645043814711,7.044866458628376,-1.107078113853212,-0.16042068893104666,45.27827818627452,0.8796806922727586,0.7738381203574798,0.8979439094402223,1.3136642156862748,0.9911546513548486,0.4356588940160704,0,Image72
98.13718061266923,2112.5440886550377,45.96242039596085,6.96660931044934,0.38865935623885,1.7592837208110854,50.3907475490196,0.6585703245683245,0.4337148724020283,0.7278726420543786,2.3733149509803924,0.9911121528594422,0.2706961468851403,1,Image73
115.37726997578693,1853.2169793104867,43.04900671688589,6.757449541990605,-1.4394844013957084,1.4740670247971437,99.61461397058827,0.6878115052935805,0.4730846668142211,0.7418348640216684,2.8906862745098048,0.9852539750250848,0.2268840972547264,0,Image74
167.84525829286844,3709.754970349537,60.90775788312632,6.97411598024915,-1.7789434409581766,2.234636148909435,132.34751838235297,0.7286644768073932,0.5309519197609921,0.7693652124147098,3.0054534313725494,0.9896868892456745,0.21454347068300103,0,Image75
157.10305958132045,4814.713326272732,69.38813534223796,6.905525537612069,-1.3967965435196255,0.49954647438995403,95.83492647058826,0.8592334870329562,0.7382821852388133,0.8784082940306532,1.9469362745098044,0.9862721156328773,0.3374829397297082,0,Image76
163.47302032235459,7852.417807485921,88.61386915988896,7.1417451279472095,-0.8040560953068918,-0.9080543098104705,39.92432598039217,0.9078967545510163,0.8242765169242682,0.9285492150782516,0.918198529411765,0.9929185899633096,0.5286771732336837,0,Image77
156.70471780028944,5474.874024052056,73.99239166327884,7.321543383272328,-1.0601516337042463,-0.23169580482586927,89.95245098039216,0.7247156057927027,0.5252127092794839,0.7832899243932074,2.541421568627451,0.9927778002830567,0.21509060955056306,1,Image78
168.87615647626708,4410.03921829249,66.40812614652283,7.085018435321015,-1.5247181364540456,1.1980332408344152,86.79399509803922,0.6854724566696279,0.4698724888526948,0.7587997874806894,2.52015931372549,0.9941236905487232,0.22028750758777746,1,Image79
165.41397123842324,4090.666204022629,63.95831614436569,7.034475842866665,-1.5054783298013792,1.148086551445104,96.89087009803923,0.6611141627830031,0.4370719362322711,0.7335306756144314,2.906188725490196,0.9934428845136727,0.19295797961272543,1,Image80
152.2106564979903,2734.1901904687325,52.28948451140757,6.824838701563013,-1.7536654567375882,2.4194189541551294,83.9375,0.6945488762157104,0.48239814145250615,0.7629460587586836,2.3775122549019603,0.9925753954546951,0.2370904125055469,1,Image81
186.32680371277263,4413.164596178601,66.43165357100936,6.310089297219446,-2.0569630523807163,2.7825875531597974,99.7913296568628,0.7217116750697621,0.5208677419320019,0.7934054764600896,2.201133578431373,0.9937740958050829,0.24840560738511397,1,Image82
157.38002296211252,7947.159447837207,89.14684205196058,7.185790223653234,-0.8003191033434369,-0.9270983045492867,66.30710784313727,0.9565732259817513,0.9150323366651347,0.9628688690844589,0.816452205882353,0.9738916142991597,0.6321171275454484,0,Image83
185.77258870869406,7540.412495786088,86.8355485719189,6.441351920181277,-1.3802751436098692,0.20245402331783247,79.14203431372546,0.8675456938394215,0.7526355308993232,0.9018171703302388,1.282598039215686,0.9916485492000169,0.40044657643564446,0,Image84
182.83237461801187,7569.523852117795,87.00301059226511,6.628189707153323,-1.2752551858792471,-0.026790858242886184,108.93936887254905,0.8195401679931476,0.6716460869542364,0.865488977651292,1.7762254901960788,0.9909463892389715,0.28371753415279327,0,Image85
153.5797898338221,3872.147836905977,62.226584647608426,6.979719627125199,-1.4319500265205434,1.0156109015741528,69.28030024509806,0.7406761356551421,0.5486011379290345,0.798352111208277,2.0705882352941187,0.993587602343302,0.27049649033387,1,Image86
146.83658364661653,4423.12461088492,66.50657569657996,7.311583665951159,-0.7871074085023868,0.1474569533843133,44.35833333333334,0.7309654617710923,0.5343105063022263,0.7970580590314554,1.8674632352941178,0.9958230682057335,0.29192641020890225,1,Image87
152.91023233982634,4033.9292804200854,63.513221304072474,7.201876799154215,-1.0486710701145627,0.5652589493968092,66.19181985294118,0.7308899626910941,0.5342001375625889,0.7996814084169368,1.9374387254901964,0.9940518230595728,0.28137931033691016,1,Image88
158.87150357995228,4149.3089301974815,64.4151296684054,6.642677863421154,-1.4841893282608523,0.9116659091770729,57.32199754901963,0.8335274359638092,0.6947679865044021,0.8706992202419153,1.5287683823529417,0.9929510934044634,0.3514665977392946,1,Image89
143.23443805796748,6992.178987677984,83.61925010234177,7.325252068366604,-0.6231976642400303,-1.158570975372715,42.18615196078432,0.8676788646767267,0.7528666122066935,0.8946622594156667,1.2527879901960786,0.9932476180515507,0.3722415464308035,0,Image90
157.28184607176203,5810.983788081948,76.22980905185285,7.204000457297706,-1.0584544603330894,-0.34968138211323296,121.58268995098042,0.7587080419657121,0.5756378929434447,0.801934964735505,2.6640012254901966,0.9893564352570083,0.18903000503491035,0,Image91
159.98647101675513,5028.325761393713,70.9106886258603,7.16980413436673,-1.1916270797869786,0.01976802977880654,145.11240808823533,0.6944825066800531,0.48230595208461,0.7521830432661254,3.2931678921568635,0.9893255590707335,0.16060858055020136,0,Image92
149.07494767348254,4071.091388159394,63.80510471866177,7.146432835933402,-1.1842790342012794,0.39466047321068753,97.32573529411766,0.80259283323196,0.6441552559553048,0.8382039977133857,2.2742340686274516,0.9884103414158065,0.22981222144245114,1,Image93
142.5875748502994,5089.9013126815225,71.34354429576318,7.291955995120633,-0.8106086187202941,-0.48507259766011757,72.28223039215688,0.8923467528795141,0.7962827273746127,0.9090125666673157,1.5261948529411768,0.9848681450821519,0.35690854217332646,1,Image94
147.67027027027027,2848.1064810080343,53.36765388330308,6.729270247025659,-1.4596538626462714,2.3802480294105424,67.1250919117647,0.7180370015709812,0.5155771356250453,0.7888172317459802,1.8448223039215688,0.9934106781564632,0.30112645649642616,1,Image95
158.55952548083673,3126.4693964896987,55.91484057466049,6.489106681252715,-1.8023340013745164,2.7462799390249835,79.96102941176476,0.7738296070000892,0.5988122606699124,0.8316633416005356,1.7045955882352946,0.9919580468051167,0.3216207161475497,1,Image96
189.8425118365313,8065.530143902489,89.8082966317839,6.152012766488033,-1.3847568688742529,0.1822370554638324,94.33253676470589,0.9339220318365151,0.8722103615496448,0.9484246646646902,1.0543811274509807,0.9816840185771176,0.5425531914599253,0,Image97
128.2791974656811,6266.314868204936,79.16005854093929,7.064269357898303,-0.4678178454702137,-1.3454688401706896,20.119791666666664,0.9232012449015302,0.8523005385877352,0.9413220056864225,0.699264705882353,0.9935576516081719,0.685282385004477,0,Image98
134.7671270718232,7360.184167989379,85.79151571099194,6.85842446523786,-0.5999557458052912,-1.3934694171177626,37.54905024509802,0.8811701960914359,0.7764609144798195,0.9076155612506918,1.0683210784313724,0.9927989821219373,0.46671242276476566,0,Image99
149.29092558983666,7181.7529303592555,84.7452236433373,7.017622337366617,-0.8049791470075668,-1.0260988818352808,79.63817401960785,0.8205391444707604,0.6732844876088074,0.8604387229222547,1.8557291666666664,0.9908243533266214,0.2842537033892046,0,Image100
196.52374392807945,5037.188753270758,70.973155159333,6.572057575031311,-1.9984234829333107,2.580180050895292,113.85128676470592,0.7811624396007544,0.6102147570430022,0.8273667560294068,2.17686887254902,0.99241037542252,0.2719909336281476,0,Image101
121.71051051051052,8534.01079043007,92.3797098416642,7.313671899734252,-0.0717705119784674,-1.698336137281857,48.40226715686274,0.8924456183042682,0.7964591816304876,0.9139564102173906,1.210753676470588,0.989136610669491,0.424701381822856,0,Image102
141.74995063516093,7383.345689624365,85.926396931469,7.372367050264754,-0.5364205243386759,-1.3680063403887974,79.17184436274509,0.7579994909884737,0.5745632283387853,0.808079741078182,2.2950674019607846,0.9925399430951237,0.2248909650831005,0,Image103
166.1652745690421,6932.317450622141,83.26053957681358,7.2818977689231765,-0.9517186309523608,-0.6155487015897769,106.54705882352943,0.7314264591747998,0.5349846651809851,0.7802444747626303,2.922610294117648,0.9924821785870611,0.19210961548279287,0,Image104
165.4027363858033,6826.700306790166,82.62384829327526,6.959197293232483,-1.0538850969305544,-0.4649630504471425,56.96035539215687,0.8808026715761081,0.7758133462556095,0.904065379034556,1.249356617647059,0.9918994724951596,0.3829682384956997,0,Image105
154.68327075511056,7059.514200733117,84.02091525764949,7.146149172454461,-0.8766679010667103,-0.835969605622644,95.3886029411765,0.8055017485684978,0.6488330669469075,0.8410687257220727,2.1645833333333337,0.990231418049107,0.2293165467573313,0,Image106
163.0532473014533,4564.790808818237,67.56323563017268,7.088594211003066,-1.442553718183088,0.8196278442612548,89.26151960784313,0.735885878333791,0.5415280259310951,0.7820617060471453,2.53140318627451,0.9927987668062497,0.21283671432869256,0,Image107
169.09425153195215,5739.797652977876,75.76145228926038,7.074644611905927,-1.2090388476726721,0.04498862702127582,150.74126838235293,0.8351242982115534,0.6974325934633396,0.856911846552594,2.6612132352941185,0.9839564580299428,0.21120198777895383,0,Image108
152.38086457693095,8098.958199703234,89.99421203445938,7.267338878200228,-0.6309652075434766,-1.185514419565306,103.50039828431376,0.9195671123876693,0.8456036741849965,0.9297145473928273,1.5216911764705885,0.976603808990472,0.36295299623942584,0,Image109
100.2079581760093,3053.2875695457387,55.25656132574428,6.961667443291167,-0.696758687700383,-0.8883718813791268,39.03373161764706,0.8325805999740843,0.6931904554532061,0.8659537284948748,1.3731311274509808,0.9892797529707333,0.35208456932043364,0,Image110
139.60625806451614,3573.1531608366286,59.77585767545815,7.159126756771251,-1.2151869734848273,0.4114046277431833,82.5385110294118,0.7537225472686488,0.5680976782611407,0.7957732816929544,2.406832107843138,0.9905719369820307,0.2186495176801067,0,Image111
147.06891487318535,4182.2319337883255,64.67017808687653,7.123655642827709,-1.2249541940940025,0.21895990261084197,95.21835171568627,0.7174374065590327,0.5147164323301507,0.7639737273612235,2.89203431372549,0.9911982466541073,0.18751077152517934,0,Image112
129.4988617098571,3300.394246706233,57.44905784002235,7.314863909153104,-0.5147258158007143,0.42939089745284464,61.02257965686275,0.674733018535547,0.45526464630209085,0.7385316809505406,2.5529105392156866,0.9934665970987531,0.22072696533747793,1,Image113
119.56376935094447,3547.963161136405,59.56478121454325,7.271983088661415,-0.32371844513763565,0.058725349135922755,59.187162990196086,0.7765592857981668,0.6030443243593588,0.8176146684766794,1.9034007352941178,0.990705277069846,0.27740476958656624,1,Image114
175.6396255850234,7053.887637647992,83.98742547338853,7.021827600767704,-1.0856030580296854,-0.3281365807593559,44.22162990196079,0.9074983790243484,0.8235533079318199,0.9292949770038138,1.0232230392156862,0.9928874296200784,0.47325610054452416,0,Image115
158.69974298804337,8122.803688614244,90.12659811961308,7.055471650047401,-0.7815199849841215,-0.9912630561912739,61.258884803921596,0.8540557859586541,0.7294112855294543,0.8903149898123273,1.394148284313726,0.9925163080541576,0.33720750037604585,0,Image116
